Sale-Price,Purchase-Date,Purchase-Price,Type,Class,Location,Shape,U-Index,Proximity,N-Rank,P-Chance,Built,Renovate,Access,Crime-Rate,C-Rating,Gov-Index,Contour,Garage,Swimming
11936.0,November-2002,6162.3,duplex,residential,Center,rectangle,4,24739,7,0.8851458835641658,1990,1998,street,34,4,10,NA,No,NA
3931.5,December-2003,5973.5,villa,residential,Outskirts,irregular,5,74015,3,0.9268508031493832,1996,0,highway,14,1,4,NA,Yes, No
11269.8,January-1988,5717.3,open land,industrial,Outskirts,rectangle,5,67635,10,0.23295510711518963,1986,0,highway,76,3,1,F,NA,NA
4339.4,November-1976,6673.8,villa,residential,Outskirts,trapezoid,1,66344,1,0.4564130222594728,1971,0,highway,87,5,1,NA,Yes,Yes
10279.4,June-1993,9300.3,flat,residential,Border,rectangle,1,20730,3,0.034401580314523894,1978,1986,highway,46,1,3,NA,No,NA
10273.4,June-1982,3133.2,flat,commercial,Border,trapezoid,2,23086,1,0.4625474419795861,1972,1983,highway,15,5,5,NA,No,NA
4362.3,October-1995,7088.2,villa,residential,Outskirts,irregular,4,70416,2,0.896088947747843,1985,1996,highway,41,5,7,NA,Yes,Yes
4080.6,June-1991,9465.1,villa,residential,Border,rectangle,1,28354,9,0.6245647009815167,1976,1984,highway,39,2,9,NA,Yes,Yes
11782.3,July-1999,6879.5,duplex,residential,Center,trapezoid,2,3293,6,0.7057971817948265,1997,0,alley,49,2,1,NA,Yes,NA
10437.7,January-1999,3410.7,duplex,commercial,Outskirts,rectangle,2,76343,2,0.42447492926852814,1984,1992,highway,27,4,5,NA,No,NA
10672.9,October-2004,2722.8,open land,residential,Outskirts,irregular,5,68693,9,0.11419781412288743,2002,0,highway,22,2,10,C,NA,NA
4338.0,July-2009,8668.8,villa,residential,Border,rectangle,4,24396,3,0.013213253032462347,1994,2004,street,24,2,7,NA,Yes, No
12625.4,November-1982,4724.5,open land,residential,Center,trapezoid,4,12759,4,0.3919883276153172,1972,0,street,3,3,7,F,NA,NA
19740.4,April-1983,9678.9,open land,industrial,Border,trapezoid,1,29346,7,0.22748896578488154,1965,0,street,81,4,7,F,NA,NA
4966.0,June-2002,6837.8,villa,residential,Border,trapezoid,3,31926,2,0.5572191376603549,1995,0,street,24,4,4,NA,Yes,Yes
11416.1,August-1990,8696.0,open land,commercial,Outskirts,rectangle,5,63075,7,0.7225677303187467,1988,0,highway,87,2,6,C,NA,NA
12287.5,April-2006,6011.9,villa,residential,Outskirts,trapezoid,3,58040,8,0.9541968974036993,1994,2003,highway,78,2,7,NA,Yes,Yes
4185.7,January-1986,2898.6,villa,residential,Outskirts,trapezoid,3,54037,5,0.7648581124122953,1976,1987,highway,39,4,6,NA,Yes,Yes
10732.5,February-1985,5021.5,duplex,commercial,Outskirts,trapezoid,2,53130,5,0.586404819930681,1966,1977,highway,79,4,2,NA,Yes,NA
11728.4,December-1973,9039.7,duplex,commercial,Center,trapezoid,5,8515,6,0.3445476425197459,1957,1966,street,31,2,6,NA,Yes,NA
18772.9,April-2001,4367.2,duplex,commercial,Border,trapezoid,2,35904,2,0.7958110413217282,1992,0,highway,74,5,6,NA,Yes,NA
3586.2,November-1988,2603.8,villa,residential,Center,irregular,2,7361,6,0.4610114342230641,1974,1984,alley,18,1,10,NA,Yes,Yes
10462.1,October-1998,7075.4,duplex,commercial,Border,rectangle,1,20952,10,0.6690219435176736,1986,1996,highway,64,4,4,NA,No,NA
11673.0,October-1995,9789.1,duplex,commercial,Center,rectangle,2,17713,3,0.41359482099886935,1982,1992,street,7,3,2,NA,No,NA
11219.0,June-2006,10268.8,flat,residential,Border,irregular,4,28453,3,0.9806920725511576,1995,2003,street,58,3,3,NA,No,NA
10706.4,September-1979,6712.7,open land,residential,Outskirts,irregular,1,56595,10,0.8185866223681716,1969,0,highway,83,2,7,C,NA,NA
19030.9,April-2001,1915.5,open land,industrial,Center,rectangle,1,15074,2,0.5418092312327331,1996,0,street,80,2,6,C,NA,NA
10144.3,December-1976,5876.0,duplex,residential,Outskirts,irregular,1,58758,7,0.734009380967993,1963,1971,highway,5,1,9,NA,Yes,NA
17256.7,April-1987,1594.8,flat,commercial,Border,irregular,2,39022,7,0.6658477545336069,1985,0,highway,10,5,8,NA,No,NA
11283.2,November-1970,8533.7,open land,industrial,Outskirts,trapezoid,2,58912,10,0.08350735181369451,1961,0,highway,13,4,9,C,NA,NA
10782.4,March-2006,8499.3,duplex,residential,Outskirts,rectangle,2,54391,8,0.0806581970785556,1989,2000,highway,45,1,9,NA,Yes,NA
4043.8,February-1970,8673.9,villa,residential,Border,rectangle,4,28442,7,0.34801681790164385,1960,1969,highway,42,4,6,NA,Yes,Yes
3676.4,June-2006,1321.2,villa,residential,Outskirts,rectangle,2,71798,8,0.7421061997732081,1992,2002,highway,22,2,3,NA,Yes,Yes
11055.3,June-1985,7431.6,flat,residential,Center,irregular,4,11742,8,0.24096086964270846,1985,0,street,19,5,8,NA,No,NA
11813.2,March-1989,9334.3,duplex,residential,Center,irregular,4,19978,9,0.9884348835231624,1978,1986,alley,15,5,2,NA,Yes,NA
11945.4,July-1993,10245.5,open land,industrial,Center,irregular,4,4739,7,0.32413910772667154,1993,0,street,97,5,5,C,NA,NA
3955.8,October-1970,11849.7,villa,residential,Outskirts,irregular,3,61012,9,0.37976865410741834,1951,1959,highway,52,5,4,NA,Yes, No
4481.6,August-1998,11258.6,villa,residential,Center,irregular,3,4966,9,0.2919354923495372,1991,0,street,60,1,6,NA,Yes, No
10943.3,November-1975,1274.0,duplex,commercial,Center,trapezoid,2,24700,9,0.9495779425519728,1960,1970,street,1,2,2,NA,No,NA
10647.9,January-1971,4972.7,flat,commercial,Border,trapezoid,4,21613,5,0.7041539838544197,1967,0,street,30,3,2,NA,Yes,NA
3606.2,November-1997,3800.3,villa,residential,Outskirts,irregular,4,64989,8,0.8086558018470381,1979,1989,highway,88,5,7,NA,Yes, No
5426.5,July-2009,11514.8,villa,residential,Center,rectangle,1,24804,3,0.40213961593509484,2003,0,street,55,5,5,NA,Yes, No
19284.5,April-1974,6846.1,open land,residential,Border,trapezoid,4,32295,9,0.7318717271153503,1967,0,highway,83,3,3,C,NA,NA
9395.3,July-1988,2286.8,flat,commercial,Outskirts,irregular,4,63799,10,0.03482007375388818,1983,0,highway,56,4,1,NA,Yes,NA
12045.5,April-1994,1243.4,villa,residential,Center,trapezoid,4,24375,9,0.4845203796908609,1988,0,street,88,2,5,NA,Yes, No
10887.6,October-2003,6993.3,flat,commercial,Border,rectangle,5,37844,2,0.28536561172698405,1994,0,street,69,4,6,NA,Yes,NA
11477.6,September-2009,11404.5,open land,commercial,Outskirts,irregular,1,69584,5,0.5542637147855246,1991,0,highway,85,4,4,C,NA,NA
12170.9,January-1975,9713.6,duplex,residential,Center,trapezoid,3,23697,10,0.6070759467664215,1957,1965,street,54,4,4,NA,Yes,NA
12314.9,April-1990,11571.8,villa,residential,Center,irregular,1,24367,8,0.597351443872074,1976,1987,street,29,1,6,NA,Yes, No
9768.4,November-1974,4872.1,flat,residential,Border,irregular,2,22573,2,0.5847140874212324,1967,0,highway,34,2,7,NA,Yes,NA
10857.9,October-2008,8957.2,duplex,commercial,Border,irregular,3,21848,3,0.49604585951732505,1990,2000,street,77,3,1,NA,Yes,NA
2631.0,December-1978,2550.7,villa,residential,Border,irregular,3,24132,10,0.1165346843169115,1969,0,highway,44,3,9,NA,Yes, No
10377.8,May-1991,9513.7,flat,residential,Border,irregular,4,23476,5,0.8603202696717316,1974,1985,highway,91,1,6,NA,No,NA
11969.4,July-1997,7017.0,open land,industrial,Center,trapezoid,4,2976,7,0.3084221667931899,1981,0,alley,50,2,2,C,NA,NA
9786.7,October-2009,5661.0,flat,commercial,Border,irregular,3,22852,7,0.44904608218701325,2002,0,highway,95,3,9,NA,No,NA
3739.4,July-1998,963.1,villa,residential,Outskirts,rectangle,2,62218,5,0.43434901187717323,1984,1993,highway,0,5,4,NA,Yes,Yes
12034.4,April-2002,7701.1,villa,residential,Outskirts,trapezoid,3,54507,2,0.21100650055598236,1993,0,highway,79,2,8,NA,Yes, No
10683.7,March-2002,9336.6,flat,commercial,Outskirts,irregular,3,60862,1,0.8722879734013026,1988,1997,highway,5,2,7,NA,Yes,NA
5195.4,June-2004,7888.5,villa,residential,Center,trapezoid,2,3195,3,0.22463001635155877,1985,1994,alley,82,5,1,NA,Yes,Yes
11677.8,September-1996,10699.5,flat,residential,Center,irregular,4,19513,7,0.9202783419758201,1977,1985,street,28,3,2,NA,No,NA
11182.2,May-2006,1358.1,open land,industrial,Center,irregular,4,17115,10,0.7356510277671492,1997,0,street,12,2,10,C,NA,NA
12447.7,April-1993,11011.5,villa,residential,Center,irregular,4,10524,9,0.9501929824460932,1984,0,alley,49,2,4,NA,Yes, No
10186.6,February-2001,9068.4,flat,commercial,Border,irregular,1,24785,2,0.2628047144440784,1991,2000,highway,13,3,7,NA,Yes,NA
3867.6,May-2009,2224.9,villa,residential,Outskirts,irregular,4,76173,1,0.7136499622783246,2007,0,highway,90,5,3,NA,Yes,Yes
19486.5,April-2001,9649.7,open land,residential,Center,irregular,1,17448,5,0.6419270208647652,1990,0,alley,95,1,4,C,NA,NA
11342.4,March-2002,2370.5,open land,industrial,Center,irregular,4,16456,4,0.09759281496229832,1989,0,street,62,2,3,F,NA,NA
10947.8,January-1988,5000.5,flat,residential,Outskirts,trapezoid,5,63482,3,0.32426771180749303,1977,1985,highway,61,4,6,NA,Yes,NA
11420.0,August-1973,8892.4,open land,industrial,Border,rectangle,4,39238,5,0.9838186884245712,1954,0,highway,43,3,2,C,NA,NA
11919.5,March-1992,3575.8,open land,industrial,Center,trapezoid,2,24542,8,0.8960223405150983,1974,0,street,34,2,1,C,NA,NA
10699.9,September-2002,3772.4,open land,commercial,Outskirts,irregular,5,76850,8,0.4811148335090619,2002,0,highway,77,3,5,C,NA,NA
10995.4,July-1979,9538.3,flat,commercial,Center,irregular,5,10125,3,0.7406273035035014,1975,0,alley,12,3,3,NA,No,NA
10435.3,December-1973,6528.3,duplex,commercial,Center,irregular,3,13745,5,0.4870995412700704,1966,0,alley,7,1,10,NA,No,NA
10142.7,July-1971,4081.3,duplex,residential,Outskirts,irregular,5,60927,5,0.46031492859931944,1966,0,highway,69,4,8,NA,No,NA
10506.9,February-1991,5408.5,flat,commercial,Outskirts,trapezoid,5,71686,3,0.36536456574917053,1991,0,highway,38,1,4,NA,No,NA
11549.3,January-2004,5644.6,duplex,residential,Border,trapezoid,4,27466,2,0.013998022245094055,1990,2001,street,32,5,7,NA,Yes,NA
12036.2,December-1994,10915.8,open land,residential,Border,rectangle,3,28556,5,0.20079853377221846,1985,0,street,92,1,1,F,NA,NA
12456.0,May-1989,9409.9,open land,residential,Center,rectangle,2,14812,10,0.5315812747621108,1980,0,alley,36,3,4,F,NA,NA
11842.4,November-1994,8983.0,open land,industrial,Outskirts,trapezoid,3,52874,8,0.7204604690794195,1979,0,highway,77,4,1,C,NA,NA
12174.7,December-2003,10303.5,flat,commercial,Center,trapezoid,4,15673,3,0.8052734529578461,1987,1995,alley,18,5,6,NA,No,NA
4767.1,May-2000,10759.8,villa,residential,Border,trapezoid,2,36345,2,0.20924981641993412,1990,1999,street,6,1,1,NA,Yes, No
11764.0,July-1995,9495.4,open land,residential,Border,rectangle,5,21903,8,0.7395525276983176,1990,0,highway,32,2,7,C,NA,NA
10590.1,March-1998,1203.7,open land,commercial,Outskirts,irregular,1,72819,2,0.12294571437941937,1997,0,highway,74,5,8,F,NA,NA
11493.3,July-2000,7084.8,open land,commercial,Outskirts,trapezoid,1,57883,5,0.23355084857449449,1992,0,highway,46,4,5,C,NA,NA
4287.4,July-1975,9277.9,villa,residential,Outskirts,trapezoid,4,66735,10,0.11155888292930438,1958,1968,highway,51,2,4,NA,Yes,Yes
10727.2,August-1982,6616.6,flat,residential,Border,rectangle,2,20088,5,0.7533069955774787,1967,1976,street,91,4,8,NA,Yes,NA
10861.5,July-1983,9197.9,flat,residential,Outskirts,rectangle,3,75349,6,0.5690914458217915,1969,1980,highway,67,4,7,NA,No,NA
11390.6,April-1975,8462.0,villa,residential,Border,rectangle,1,39627,8,0.4595570250371247,1975,0,highway,20,2,4,NA,Yes, No
10632.0,September-1980,844.7,duplex,residential,Center,rectangle,1,10411,3,0.571992056497,1979,0,alley,44,3,2,NA,Yes,NA
11929.0,June-1975,9191.1,open land,residential,Border,trapezoid,1,34049,8,0.25753060978925946,1967,0,street,91,2,8,F,NA,NA
11645.4,July-2000,5745.6,open land,industrial,Center,rectangle,3,11850,5,0.20004084575060743,1994,0,alley,3,3,6,C,NA,NA
9672.8,June-1986,3014.0,duplex,commercial,Outskirts,irregular,1,64404,9,0.43055958970717434,1973,1982,highway,76,5,9,NA,No,NA
11653.1,October-2005,4596.5,duplex,residential,Center,rectangle,2,21183,5,0.9181561172903385,1987,1995,street,68,4,10,NA,No,NA
19395.2,April-2004,7908.7,flat,residential,Center,trapezoid,3,10219,4,0.4346065950080149,2002,0,street,79,1,7,NA,No,NA
5137.5,July-1980,7044.9,villa,residential,Center,trapezoid,4,25427,1,0.47283426361373204,1977,0,street,61,2,4,NA,Yes,Yes
4261.8,June-1999,6477.2,villa,residential,Border,trapezoid,4,22189,9,0.25947852138455885,1980,1991,street,8,1,8,NA,Yes, No
10982.6,March-1985,5582.7,open land,commercial,Border,rectangle,3,28117,6,0.6158453525138338,1967,0,street,55,1,10,C,NA,NA
18900.5,April-1993,11937.0,duplex,commercial,Outskirts,rectangle,5,55039,8,0.794001832394494,1991,0,highway,54,1,7,NA,No,NA
4298.9,January-1970,8217.6,villa,residential,Border,trapezoid,3,32099,2,0.5948594912841124,1963,0,highway,52,4,1,NA,Yes, No
18864.1,April-1976,10551.3,duplex,commercial,Border,rectangle,4,25424,1,0.7855856247568306,1957,1966,street,61,2,3,NA,No,NA
11558.5,March-1979,11132.5,duplex,residential,Outskirts,rectangle,3,58476,5,0.8955958716593173,1961,1971,highway,68,5,10,NA,Yes,NA
11745.7,October-2009,3050.8,open land,residential,Border,trapezoid,3,29872,1,0.27977382389001504,2009,0,highway,82,3,10,F,NA,NA
10699.4,November-1971,7033.9,flat,commercial,Center,rectangle,4,7515,10,0.40813728659990434,1957,1965,alley,72,4,6,NA,Yes,NA
11076.4,January-1982,3150.4,open land,residential,Outskirts,trapezoid,2,52627,10,0.2209388265392338,1963,0,highway,95,5,4,C,NA,NA
12391.0,August-1981,6126.3,open land,commercial,Center,trapezoid,4,21257,6,0.8594805475517924,1981,0,street,31,4,4,C,NA,NA
10431.3,January-1994,7614.9,flat,commercial,Outskirts,rectangle,5,66768,6,0.3278843223633541,1983,1991,highway,37,1,1,NA,Yes,NA
10323.9,July-2006,5394.2,duplex,commercial,Outskirts,rectangle,2,61684,9,0.4876228224142013,1989,1999,highway,22,1,4,NA,No,NA
11599.0,February-2001,11803.0,duplex,residential,Center,irregular,3,5157,4,0.14452193408009606,1988,1996,street,49,2,5,NA,No,NA
17963.7,April-1980,2661.9,flat,residential,Border,trapezoid,2,28706,4,0.48769392235058173,1979,0,highway,40,3,9,NA,No,NA
4233.9,November-1999,7264.1,villa,residential,Border,trapezoid,5,24010,10,0.23791535393348717,1982,1992,highway,97,4,10,NA,Yes, No
19024.7,April-1998,10775.4,duplex,commercial,Border,trapezoid,1,31403,5,0.3388183229413533,1985,1993,highway,16,4,7,NA,No,NA
9848.1,October-1991,2866.4,duplex,commercial,Outskirts,irregular,2,75214,3,0.5178759238741627,1973,1984,highway,44,2,8,NA,Yes,NA
9420.8,July-2002,825.7,flat,commercial,Outskirts,irregular,5,64086,4,0.1605261343297506,1984,1992,highway,26,1,9,NA,Yes,NA
3191.5,June-1979,2180.0,villa,residential,Border,trapezoid,1,30523,2,0.3751983674581437,1964,1972,highway,92,1,5,NA,Yes, No
11945.8,July-1994,3180.5,open land,industrial,Center,trapezoid,3,6773,8,0.04519327745659518,1991,0,street,97,4,8,F,NA,NA
4351.4,September-2009,7334.0,villa,residential,Outskirts,rectangle,4,78659,9,0.8782808751312643,2004,0,highway,36,2,6,NA,Yes, No
4895.1,December-2005,7693.9,villa,residential,Outskirts,trapezoid,4,70629,1,0.9202904287009305,1994,2003,highway,51,1,4,NA,Yes,Yes
12300.3,November-1976,5575.5,open land,industrial,Center,trapezoid,5,13947,4,0.3400364950634065,1964,0,alley,33,4,5,F,NA,NA
11402.7,July-2005,8863.5,duplex,residential,Border,rectangle,5,35347,9,0.8142203134391828,2002,0,street,99,2,7,NA,No,NA
10755.1,January-1993,10077.9,flat,residential,Outskirts,irregular,3,59320,3,0.9598633309421541,1981,1989,highway,98,3,10,NA,No,NA
18500.7,April-1982,9043.2,duplex,residential,Border,rectangle,3,24551,5,0.13545113143775045,1970,1981,street,70,1,1,NA,No,NA
10747.3,December-1970,2031.0,open land,residential,Border,trapezoid,3,36412,2,0.47466460364631846,1959,0,highway,98,1,10,C,NA,NA
2988.8,November-1977,972.4,villa,residential,Border,irregular,4,20922,6,0.888917943086755,1969,0,highway,50,2,5,NA,Yes,Yes
9713.7,August-1972,1649.8,duplex,commercial,Outskirts,irregular,4,65798,2,0.4660906788015131,1956,1965,highway,79,4,7,NA,Yes,NA
10760.6,January-1990,2519.6,open land,industrial,Border,rectangle,1,29611,3,0.44668560798266455,1983,0,street,93,4,3,C,NA,NA
11095.7,February-1973,4967.3,open land,industrial,Border,rectangle,2,31325,3,0.8756412071772974,1968,0,highway,41,2,8,F,NA,NA
3733.8,October-1978,1995.6,villa,residential,Border,trapezoid,1,21812,7,0.37327420742170514,1966,1975,street,37,5,4,NA,Yes, No
3703.1,December-1978,1638.5,villa,residential,Border,rectangle,2,34589,2,0.8242359432833704,1977,0,street,13,4,3,NA,Yes, No
3695.3,September-1982,10400.9,villa,residential,Outskirts,irregular,3,51049,9,0.6446130798801804,1964,1973,highway,37,1,10,NA,Yes, No
9856.9,December-1974,7130.8,flat,commercial,Border,irregular,5,33119,6,0.5232068984569028,1959,1969,highway,96,4,10,NA,No,NA
5077.6,June-1977,8404.9,villa,residential,Center,rectangle,5,24806,8,0.7735828019722852,1973,0,street,95,4,9,NA,Yes,Yes
4294.1,August-1982,10903.9,villa,residential,Border,rectangle,3,20597,9,0.6337100699901992,1982,0,highway,10,4,3,NA,Yes, No
11539.4,February-1972,4229.9,open land,commercial,Border,trapezoid,4,24274,3,0.12503153755807628,1954,0,street,5,3,10,F,NA,NA
11767.3,December-2008,7088.9,open land,commercial,Outskirts,rectangle,1,77319,1,0.7374871606980851,2007,0,highway,46,2,10,F,NA,NA
9563.5,June-1970,5843.5,flat,commercial,Outskirts,irregular,5,73914,5,0.06931172375630734,1969,0,highway,86,2,5,NA,Yes,NA
18221.4,April-1992,5192.0,duplex,residential,Outskirts,rectangle,2,76387,10,0.37925793112107464,1978,1987,highway,23,1,2,NA,Yes,NA
3855.4,March-1983,10108.2,villa,residential,Outskirts,irregular,4,76088,6,0.32283442804077045,1978,0,highway,70,1,3,NA,Yes,Yes
11663.2,October-1982,9294.4,flat,residential,Center,trapezoid,4,18099,6,0.47415796512593333,1965,1975,alley,6,1,3,NA,Yes,NA
11484.4,August-2005,3473.1,open land,residential,Outskirts,trapezoid,1,58473,6,0.8641268834437941,1992,0,highway,55,2,1,C,NA,NA
3915.6,November-1977,5379.1,villa,residential,Border,rectangle,1,37778,3,0.9256580785513961,1976,0,street,99,4,2,NA,Yes, No
4796.9,October-1974,8916.7,villa,residential,Center,rectangle,5,17312,6,0.5681348635612339,1969,0,alley,28,2,10,NA,Yes,Yes
9487.9,June-1991,805.9,flat,commercial,Border,rectangle,4,22483,3,0.13601636164911657,1988,0,highway,53,3,3,NA,No,NA
11640.7,August-1979,9076.5,duplex,residential,Center,rectangle,2,13332,6,0.5868206232813005,1962,1970,alley,30,4,1,NA,Yes,NA
11366.7,March-1983,8577.7,duplex,residential,Outskirts,trapezoid,2,51479,9,0.5615232022367744,1970,1979,highway,17,4,1,NA,Yes,NA
17733.5,April-1984,7132.2,duplex,residential,Outskirts,irregular,1,58791,10,0.08283966867061576,1983,0,highway,31,1,9,NA,Yes,NA
4114.8,January-1976,2517.9,villa,residential,Center,trapezoid,3,18222,2,0.08834681411049738,1970,0,street,38,1,2,NA,Yes, No
11570.5,May-1994,6586.4,open land,residential,Outskirts,rectangle,2,62358,2,0.7556554996608769,1984,0,highway,91,4,4,C,NA,NA
10834.0,May-1984,7261.0,flat,residential,Border,trapezoid,4,20162,7,0.40163966010462904,1982,0,highway,97,4,7,NA,Yes,NA
10558.2,July-1979,7456.3,duplex,residential,Outskirts,irregular,2,66517,4,0.28473853720603837,1973,0,highway,6,4,4,NA,Yes,NA
5029.3,October-1990,5169.4,villa,residential,Center,trapezoid,4,7880,8,0.7762645900470515,1981,0,street,85,3,8,NA,Yes,Yes
10551.3,March-1999,7624.8,flat,residential,Outskirts,rectangle,1,74292,9,0.4327265787700373,1988,1996,highway,57,2,4,NA,Yes,NA
10348.5,July-1988,8711.5,flat,commercial,Border,irregular,4,23689,2,0.7853990243146521,1970,1980,highway,54,3,4,NA,Yes,NA
19270.1,April-1977,11490.5,flat,commercial,Center,trapezoid,3,21511,3,0.0664161882928983,1974,0,alley,93,5,2,NA,No,NA
11462.6,May-1994,11891.9,duplex,commercial,Border,trapezoid,5,34838,8,0.6376270226291002,1985,0,highway,99,2,3,NA,Yes,NA
18422.8,April-1998,3358.5,flat,commercial,Center,trapezoid,2,12665,8,0.12182785770412097,1986,1994,alley,16,2,9,NA,Yes,NA
10433.5,July-1997,7047.9,duplex,commercial,Border,irregular,4,39684,5,0.2782650640514709,1995,0,highway,29,4,4,NA,Yes,NA
4960.7,November-2001,10786.3,villa,residential,Border,trapezoid,5,40070,9,0.11804664146331767,2000,0,street,70,2,1,NA,Yes,Yes
5286.2,December-1975,11262.8,villa,residential,Center,trapezoid,5,2086,4,0.23730259408746013,1963,1973,street,57,1,1,NA,Yes,Yes
3668.2,August-2009,2535.1,villa,residential,Border,rectangle,2,35850,9,0.5952948353577773,2005,0,highway,55,5,8,NA,Yes, No
4504.5,May-2003,4269.5,villa,residential,Center,irregular,3,21174,9,0.8021833484583188,1997,0,street,1,5,10,NA,Yes, No
9789.8,August-1991,2255.2,flat,commercial,Outskirts,rectangle,2,50253,2,0.7585485124378795,1977,1988,highway,63,1,2,NA,Yes,NA
4752.6,June-1986,11204.8,villa,residential,Border,rectangle,5,33257,10,0.8817434683917336,1968,1976,highway,38,4,1,NA,Yes,Yes
10765.6,September-1990,6619.1,flat,commercial,Border,trapezoid,4,25906,3,0.16102593956507472,1988,0,highway,31,5,9,NA,Yes,NA
11290.6,January-1982,11802.4,flat,residential,Outskirts,trapezoid,3,60675,4,0.3353025903756718,1973,0,highway,60,3,1,NA,No,NA
10741.0,September-1982,1089.4,open land,industrial,Border,rectangle,3,30424,9,0.11036441606338343,1970,0,street,40,3,8,F,NA,NA
12297.8,February-1996,10643.4,duplex,commercial,Center,trapezoid,4,18599,8,0.38155136074740736,1988,0,street,17,4,10,NA,Yes,NA
11693.1,June-1973,11788.4,open land,commercial,Center,rectangle,1,2038,6,0.5094045153565935,1954,0,alley,52,1,7,C,NA,NA
3324.7,November-1971,3476.2,villa,residential,Border,irregular,3,22724,5,0.993665793570526,1969,0,street,76,1,3,NA,Yes,Yes
12377.7,April-1975,11013.7,villa,residential,Center,irregular,2,9569,7,0.1641360016959944,1960,1970,street,73,5,10,NA,Yes,Yes
4254.1,September-2000,6315.2,villa,residential,Center,rectangle,1,3738,9,0.9868832573932591,1984,1993,alley,92,1,3,NA,Yes, No
10807.2,September-1992,2623.9,flat,residential,Center,irregular,4,6852,2,0.9347461310766796,1988,0,alley,38,5,5,NA,No,NA
11391.0,September-2003,11539.3,duplex,residential,Border,rectangle,3,20127,7,0.9654670621341742,2003,0,highway,17,1,7,NA,No,NA
4595.3,September-2007,6889.3,villa,residential,Center,irregular,4,19205,9,0.7446094984757257,2001,0,alley,7,4,3,NA,Yes, No
11898.6,April-1977,5188.0,villa,residential,Center,rectangle,1,6003,2,0.3953391507412649,1975,0,street,69,3,1,NA,Yes, No
10472.0,August-2006,5847.1,flat,commercial,Outskirts,rectangle,3,69666,5,0.6609189170757738,1989,1998,highway,5,1,9,NA,Yes,NA
12013.2,March-1975,7301.4,open land,residential,Center,irregular,2,15321,9,0.5935263837126,1975,0,street,49,4,6,F,NA,NA
4969.1,November-2009,5395.6,villa,residential,Center,rectangle,5,7301,2,0.524752605575331,1992,2000,street,96,5,9,NA,Yes, No
10892.9,February-2003,3482.4,open land,industrial,Border,irregular,5,29076,10,0.933437915419106,1993,0,street,53,2,5,C,NA,NA
12919.8,December-2001,9316.4,open land,residential,Center,trapezoid,1,14045,8,0.0321824431361214,1998,0,street,46,4,1,F,NA,NA
3265.2,February-1984,3490.2,villa,residential,Outskirts,irregular,5,64726,1,0.21488756717761615,1980,0,highway,50,3,3,NA,Yes, No
11379.0,September-2008,8281.5,duplex,commercial,Border,trapezoid,3,29309,3,0.29737954303623826,1998,2007,highway,47,5,6,NA,Yes,NA
9888.1,June-1998,847.3,flat,commercial,Border,irregular,4,23948,9,0.9170473540387946,1985,1995,street,0,4,6,NA,No,NA
4234.2,August-1975,7525.3,villa,residential,Center,trapezoid,1,3861,4,0.07022225766254231,1965,1973,alley,46,1,3,NA,Yes, No
3666.6,February-1987,5758.3,villa,residential,Outskirts,irregular,5,72001,1,0.8515948018554864,1987,0,highway,51,1,1,NA,Yes, No
4090.9,September-1990,8128.2,villa,residential,Border,rectangle,5,29890,5,0.019126848862756618,1977,1987,highway,39,3,10,NA,Yes,Yes
17979.3,April-2000,6935.8,flat,commercial,Border,irregular,1,39331,1,0.8797148949262215,1996,0,highway,90,5,3,NA,No,NA
11183.0,December-1994,11002.8,duplex,commercial,Border,rectangle,3,34339,3,0.6576397961133367,1982,1991,highway,41,3,9,NA,Yes,NA
10770.5,January-1971,2550.6,flat,commercial,Center,trapezoid,5,13288,6,0.25169423852925854,1962,0,street,5,2,9,NA,Yes,NA
4405.6,March-1999,3507.7,villa,residential,Center,trapezoid,5,14157,6,0.2759145120118158,1988,1997,alley,48,1,5,NA,Yes, No
11907.1,November-2007,3273.9,open land,industrial,Border,trapezoid,4,35244,6,0.8772000115953904,1996,0,street,81,2,2,F,NA,NA
18957.5,April-1996,4555.3,open land,commercial,Outskirts,trapezoid,5,55864,7,0.21056367894246153,1990,0,highway,95,3,4,C,NA,NA
4347.8,September-1979,2769.9,villa,residential,Center,trapezoid,2,6198,3,0.6870530480973642,1968,1977,alley,16,3,4,NA,Yes, No
11647.9,September-2006,6058.8,open land,industrial,Center,rectangle,4,21300,4,0.3372055255353259,1990,0,alley,60,1,7,C,NA,NA
11821.3,June-1985,11919.2,flat,residential,Border,trapezoid,5,24965,2,0.9743939910718358,1975,1985,street,67,1,9,NA,Yes,NA
3977.3,June-2002,3719.8,villa,residential,Border,rectangle,4,30550,10,0.6219519707806291,1993,0,street,65,4,5,NA,Yes, No
11116.9,November-1996,3884.5,open land,industrial,Border,trapezoid,3,35310,4,0.025704305009660144,1991,0,highway,30,4,1,C,NA,NA
3440.9,December-1973,5346.3,villa,residential,Outskirts,irregular,3,70377,2,0.5602277308922408,1957,1968,highway,5,1,2,NA,Yes,Yes
10180.9,August-1995,2819.9,duplex,residential,Border,irregular,1,34646,7,0.15738083666965996,1978,1988,street,24,4,1,NA,Yes,NA
12227.3,May-1996,10972.0,duplex,residential,Center,trapezoid,5,15553,5,0.20307620193923648,1977,1987,street,98,2,2,NA,No,NA
11570.6,October-1985,5638.5,open land,commercial,Outskirts,trapezoid,1,57383,2,0.3531323279382098,1977,0,highway,27,3,4,F,NA,NA
