Sale-Price,Purchase-Date,Purchase-Price,Type,Class,Location,Shape,U-Index,Proximity,N-Rank,P-Chance,Built,Renovate,Access,Crime-Rate,C-Rating,Gov-Index,Contour,Garage,Swimming
11474.6,February-1979,10801.0,duplex,residential,Center,irregular,5,2661,10,0.6476596740636025,1962,1970,street,47,1,5,NA,Yes,NA
4739.2,December-1992,11074.3,villa,residential,Border,irregular,5,32575,10,0.7970537774482822,1988,0,street,4,4,1,NA,Yes,Yes
11182.6,March-2008,8750.3,duplex,commercial,Border,rectangle,2,36590,2,0.6765799139449391,2003,0,street,23,2,2,NA,No,NA
4307.4,January-1991,4624.8,villa,residential,Center,irregular,5,10467,8,0.522899818008692,1983,0,street,56,5,6,NA,Yes, No
9397.2,November-1973,3800.8,flat,commercial,Border,irregular,5,32222,9,0.2054188407285258,1963,1971,highway,84,4,8,NA,Yes,NA
10081.5,August-1986,7320.6,duplex,commercial,Border,irregular,3,35572,7,0.12854430102996361,1978,0,street,25,1,3,NA,No,NA
10886.0,October-1971,4843.6,duplex,residential,Center,irregular,5,4316,8,0.651476453281444,1970,0,street,91,3,7,NA,Yes,NA
11793.1,April-1980,7495.2,villa,residential,Center,irregular,1,11770,4,0.49284232169219,1967,1977,street,57,2,2,NA,Yes, No
11326.2,August-1995,10157.7,duplex,residential,Border,rectangle,2,40015,5,0.5876068340399135,1978,1988,highway,45,5,7,NA,No,NA
11309.2,February-1971,11072.9,flat,residential,Border,trapezoid,5,34286,2,0.3549447577886061,1960,1971,highway,35,4,3,NA,No,NA
3726.5,September-2001,1052.5,villa,residential,Border,rectangle,2,32562,3,0.8124012731705901,1994,0,street,42,1,3,NA,Yes,Yes
10732.4,August-1993,6171.4,duplex,residential,Border,irregular,5,31127,5,0.7956309728873716,1984,0,highway,75,5,7,NA,No,NA
10843.2,February-2001,3332.4,flat,residential,Center,irregular,4,13325,4,0.769141000338648,1984,1995,street,18,2,8,NA,No,NA
11610.2,January-2002,7954.7,open land,commercial,Center,rectangle,5,20929,8,0.06634651165327843,2000,0,alley,99,1,9,C,NA,NA
10876.4,November-1973,819.9,open land,industrial,Center,rectangle,2,17420,3,0.8350113213439289,1956,0,alley,72,2,2,C,NA,NA
12150.2,January-1992,10230.5,open land,commercial,Outskirts,trapezoid,5,63328,1,0.029387859988340148,1981,0,highway,14,5,10,C,NA,NA
9593.6,November-1983,1174.7,flat,commercial,Border,irregular,2,27013,7,0.8444435631663877,1971,1979,street,30,3,2,NA,Yes,NA
4076.0,November-1974,5005.8,villa,residential,Center,rectangle,1,20911,4,0.7731727755763425,1959,1970,alley,82,1,6,NA,Yes,Yes
11011.8,December-1985,5069.6,open land,industrial,Border,rectangle,1,23605,3,0.948414144730911,1969,0,highway,39,4,2,C,NA,NA
10720.1,August-1991,5401.3,duplex,residential,Border,rectangle,1,21308,7,0.4436256318738482,1990,0,street,92,4,8,NA,Yes,NA
11717.0,December-1989,10294.0,open land,commercial,Border,trapezoid,3,38647,6,0.07386469173846733,1980,0,street,83,2,9,C,NA,NA
12604.2,September-1983,9313.0,open land,commercial,Center,rectangle,5,3222,9,0.9592379233915673,1969,0,alley,14,4,7,F,NA,NA
10596.0,February-1985,10335.8,flat,commercial,Outskirts,irregular,5,76462,8,0.5867643208096861,1974,1983,highway,15,4,1,NA,No,NA
10521.4,May-1970,6738.6,duplex,commercial,Border,rectangle,4,30208,8,0.9285905704552532,1957,1966,highway,96,5,10,NA,No,NA
10131.3,August-1987,7466.2,duplex,commercial,Outskirts,irregular,1,59931,5,0.4475140764744753,1969,1978,highway,35,3,7,NA,No,NA
12918.6,May-1995,8372.3,open land,residential,Center,rectangle,5,10734,2,0.2952484953098866,1987,0,street,75,5,3,F,NA,NA
11901.0,April-1978,6078.1,villa,residential,Border,trapezoid,3,37320,3,0.084112371267412,1969,0,street,26,3,2,NA,Yes, No
10511.4,September-1988,5332.4,flat,residential,Border,trapezoid,2,26713,2,0.2212559180235143,1976,1987,highway,38,2,3,NA,Yes,NA
9789.0,January-2003,1043.7,flat,commercial,Outskirts,irregular,3,58899,5,0.9396616741549605,1990,2001,highway,31,4,4,NA,No,NA
3773.2,August-1979,2474.9,villa,residential,Center,rectangle,2,22057,6,0.06643165344139346,1974,0,street,23,2,7,NA,Yes, No
18015.8,April-1979,2452.0,open land,commercial,Outskirts,irregular,2,56923,6,0.5335622692245756,1960,0,highway,83,5,10,C,NA,NA
3656.3,July-1990,6087.5,villa,residential,Outskirts,irregular,3,55678,10,0.7052742348127045,1986,0,highway,54,3,9,NA,Yes,Yes
4433.8,May-1986,10665.3,villa,residential,Center,irregular,1,17035,8,0.4606803659199914,1978,0,street,75,3,4,NA,Yes, No
4047.8,March-1978,3107.6,villa,residential,Border,trapezoid,1,29723,6,0.9276760309584955,1978,0,street,39,4,6,NA,Yes, No
2810.7,March-1992,1413.0,villa,residential,Border,irregular,1,33988,5,0.03977713982935438,1983,0,street,88,1,9,NA,Yes,Yes
3582.7,May-2009,4003.1,villa,residential,Outskirts,irregular,1,63306,2,0.5938343251080743,1996,2005,highway,39,4,3,NA,Yes, No
4149.0,March-1996,7690.1,villa,residential,Outskirts,rectangle,2,61964,6,0.9163224566823743,1980,1990,highway,78,3,10,NA,Yes, No
3874.7,August-1976,8799.4,villa,residential,Outskirts,irregular,1,73287,9,0.9738853119478359,1967,0,highway,44,5,3,NA,Yes, No
19062.4,April-2000,8908.9,flat,commercial,Border,trapezoid,4,24422,5,0.9582781961664003,1995,0,highway,44,4,1,NA,Yes,NA
11891.6,July-1978,10280.0,open land,residential,Border,rectangle,1,26396,9,0.5889176195841839,1961,0,street,8,1,6,F,NA,NA
11356.6,November-1984,10410.2,duplex,residential,Center,irregular,2,12453,8,0.49211639178159294,1981,0,street,13,2,6,NA,No,NA
4350.7,November-1994,6341.6,villa,residential,Center,rectangle,4,20465,8,0.047459882206249415,1982,1992,alley,70,4,3,NA,Yes, No
9990.9,December-2000,4868.9,flat,commercial,Border,irregular,5,31079,3,0.5409681814181794,1992,0,highway,28,2,4,NA,Yes,NA
4294.8,November-1987,5433.7,villa,residential,Center,rectangle,2,10139,6,0.6686393712780682,1984,0,street,34,1,10,NA,Yes, No
18809.9,April-1982,8204.6,open land,commercial,Border,irregular,1,20143,10,0.5728806760050117,1971,0,street,9,5,9,C,NA,NA
4815.1,December-1989,11111.9,villa,residential,Border,irregular,5,34288,6,0.8823768857803963,1986,0,street,12,4,7,NA,Yes,Yes
11641.0,April-1996,4669.2,villa,residential,Outskirts,irregular,2,66999,10,0.9159367715492384,1991,0,highway,4,5,8,NA,Yes,Yes
9812.3,September-1986,1844.9,duplex,residential,Border,irregular,5,38815,7,0.20643282887033176,1978,0,street,89,1,4,NA,No,NA
18290.9,April-2000,2249.2,duplex,residential,Border,trapezoid,2,33186,7,0.3027632847471773,1981,1989,highway,81,4,4,NA,No,NA
10999.1,May-2007,8627.5,open land,commercial,Border,irregular,1,37223,10,0.2660541280842009,2005,0,street,87,3,10,C,NA,NA
11641.4,February-1985,5978.0,open land,industrial,Outskirts,trapezoid,5,75905,6,0.3092429451925942,1966,0,highway,37,1,9,F,NA,NA
12326.1,October-1985,7413.4,open land,commercial,Center,trapezoid,5,20108,4,0.12511369080465007,1979,0,alley,98,3,10,F,NA,NA
10734.8,October-1995,10510.4,duplex,commercial,Border,irregular,1,30097,10,0.8645662270455137,1985,1994,street,18,2,9,NA,No,NA
10282.7,September-1971,3409.6,flat,commercial,Border,trapezoid,5,32536,7,0.7989449297570084,1954,1964,highway,54,4,3,NA,No,NA
10889.0,November-2000,7485.2,flat,residential,Outskirts,rectangle,1,76145,4,0.8504571138694488,1997,0,highway,72,3,8,NA,Yes,NA
10020.1,May-1991,6649.7,duplex,commercial,Outskirts,irregular,4,63550,6,0.18687600830290096,1989,0,highway,67,2,10,NA,No,NA
4710.7,February-2005,2282.0,villa,residential,Border,trapezoid,5,40139,2,0.38295680397599097,1997,0,street,4,5,5,NA,Yes,Yes
12424.6,July-1987,9404.2,open land,residential,Border,trapezoid,2,30345,6,0.09387571745856482,1970,0,street,6,4,9,F,NA,NA
11116.7,January-1994,3349.8,open land,residential,Border,irregular,2,35122,10,0.8239405837326262,1984,0,street,29,5,1,C,NA,NA
10739.0,October-1991,5389.0,open land,industrial,Border,rectangle,5,37341,10,0.3114100017207684,1987,0,highway,45,1,9,C,NA,NA
10624.1,December-2000,8059.4,duplex,residential,Border,irregular,2,21911,3,0.43717237047251367,1992,0,highway,4,2,1,NA,Yes,NA
10763.8,July-1989,2537.9,open land,residential,Border,rectangle,1,31245,1,0.16981411280609415,1973,0,street,92,2,9,C,NA,NA
11547.5,February-1992,10723.1,flat,residential,Outskirts,rectangle,4,69289,3,0.8125110915299265,1989,0,highway,42,5,5,NA,Yes,NA
3688.9,July-1991,7143.8,villa,residential,Outskirts,rectangle,2,56569,3,0.4445936045784943,1991,0,highway,84,1,3,NA,Yes, No
4630.2,October-1984,9471.3,villa,residential,Border,trapezoid,1,28764,1,0.15294118637551135,1983,0,street,47,3,1,NA,Yes,Yes
4498.7,May-1975,11695.3,villa,residential,Outskirts,irregular,3,64656,1,0.9393291096266526,1957,1965,highway,45,4,3,NA,Yes,Yes
10051.3,August-2001,7242.1,duplex,commercial,Outskirts,irregular,1,63198,7,0.12362593553468193,1998,0,highway,60,3,7,NA,No,NA
10968.4,September-1996,3003.0,duplex,residential,Center,irregular,4,16037,1,0.22979174608530384,1978,1986,alley,46,5,1,NA,Yes,NA
10557.6,December-1994,5071.5,open land,commercial,Outskirts,irregular,4,62919,7,0.27124762694931626,1983,0,highway,84,3,3,C,NA,NA
10378.5,December-1981,2001.7,duplex,commercial,Center,irregular,3,15938,4,0.6168626922311705,1967,1976,street,6,2,1,NA,No,NA
11416.7,June-1995,5857.0,open land,industrial,Outskirts,irregular,5,75718,2,0.590867460696962,1979,0,highway,88,4,5,F,NA,NA
4780.0,May-1986,11304.5,villa,residential,Outskirts,trapezoid,1,77416,3,0.3344337976083388,1985,0,highway,4,2,4,NA,Yes,Yes
11714.4,September-1982,11515.7,open land,commercial,Outskirts,rectangle,1,79368,8,0.9039469517047237,1981,0,highway,5,3,1,C,NA,NA
11708.3,October-1987,4215.0,open land,residential,Center,rectangle,4,13344,8,0.8644084930814068,1986,0,alley,60,2,3,C,NA,NA
4757.5,December-1983,11199.0,villa,residential,Center,irregular,3,19258,2,0.5562232433199331,1980,0,alley,71,3,1,NA,Yes,Yes
3909.8,February-1998,1568.6,villa,residential,Outskirts,trapezoid,1,71630,7,0.6860509349383549,1990,0,highway,10,4,1,NA,Yes, No
12671.9,June-1990,8282.1,open land,commercial,Center,trapezoid,2,21628,6,0.5223350783201487,1975,0,street,2,2,7,F,NA,NA
10427.0,January-2002,5442.0,duplex,commercial,Border,trapezoid,1,28495,10,0.39124583095996945,1991,2000,highway,53,1,9,NA,Yes,NA
11641.6,June-2001,11508.2,duplex,residential,Border,rectangle,5,27497,7,0.49065068177097804,1996,0,street,27,2,10,NA,No,NA
11496.8,October-1994,3326.9,open land,residential,Border,trapezoid,4,38586,7,0.4793128705140185,1991,0,street,85,2,2,C,NA,NA
10094.0,November-2008,3976.4,duplex,residential,Outskirts,irregular,3,61134,5,0.022310360971079524,1993,2001,highway,44,2,2,NA,No,NA
10432.2,July-2007,5582.5,duplex,commercial,Outskirts,irregular,3,56122,2,0.5528857330375085,2005,0,highway,48,4,7,NA,No,NA
11001.0,June-1974,4283.9,duplex,residential,Center,rectangle,3,22404,1,0.5554576828028693,1967,0,alley,72,3,9,NA,No,NA
2985.2,May-2007,1738.8,villa,residential,Border,irregular,3,32097,8,0.39849933660928527,1993,2003,highway,81,3,7,NA,Yes, No
11629.2,January-2005,2540.5,duplex,residential,Center,trapezoid,3,20152,10,0.8003476325838519,1998,0,street,54,3,9,NA,No,NA
10751.4,May-2005,4759.8,flat,residential,Outskirts,rectangle,2,76972,6,0.919803884499904,1991,2000,highway,48,3,2,NA,Yes,NA
3578.6,November-1987,3707.4,villa,residential,Border,rectangle,3,32895,9,0.5871666827591232,1986,0,highway,69,3,9,NA,Yes,Yes
10729.2,February-2007,6510.7,flat,commercial,Center,irregular,1,22543,8,0.6605575763862831,1996,2004,street,5,2,6,NA,No,NA
11181.5,October-1981,10278.7,flat,residential,Outskirts,rectangle,4,79260,1,0.26710486783949006,1965,1974,highway,61,5,3,NA,Yes,NA
11996.2,March-1998,2146.6,open land,commercial,Center,rectangle,3,12765,2,0.6501689351502605,1998,0,street,9,3,3,F,NA,NA
12107.6,March-1989,8536.9,duplex,residential,Center,trapezoid,1,10625,4,0.9305596241227175,1988,0,street,5,1,9,NA,Yes,NA
10058.1,September-1970,10249.7,duplex,commercial,Border,irregular,1,31989,6,0.11177861949489154,1952,1960,street,44,1,1,NA,No,NA
11322.1,May-2004,9486.5,duplex,residential,Outskirts,rectangle,3,68956,7,0.13589509877086714,1998,0,highway,21,4,1,NA,Yes,NA
12670.6,April-1984,9434.2,villa,residential,Outskirts,trapezoid,4,58951,7,0.7591947405337413,1969,1978,highway,80,5,2,NA,Yes,Yes
11524.2,April-1997,4305.1,villa,residential,Border,rectangle,5,23075,7,0.024519598167057177,1984,1995,street,44,1,8,NA,Yes,Yes
4138.2,November-1972,10920.3,villa,residential,Outskirts,trapezoid,3,56960,3,0.009426508420564472,1962,1972,highway,67,1,7,NA,Yes, No
19391.1,April-1974,4599.6,open land,residential,Border,trapezoid,4,24858,5,0.654706741658465,1966,0,street,42,3,10,C,NA,NA
18923.0,April-1994,8645.3,duplex,commercial,Center,rectangle,5,5279,5,0.11138361299657062,1990,0,alley,59,1,9,NA,Yes,NA
3718.2,September-2007,3853.6,villa,residential,Border,irregular,3,21275,2,0.39855355591121966,2006,0,highway,34,5,3,NA,Yes,Yes
5703.9,September-2008,6853.9,villa,residential,Center,trapezoid,3,16853,3,0.616556425277422,2000,0,street,10,5,1,NA,Yes,Yes
9713.4,November-1972,3100.3,flat,commercial,Outskirts,rectangle,2,75082,4,0.6872018976164415,1971,0,highway,46,1,1,NA,Yes,NA
10248.0,October-1982,969.5,flat,residential,Center,irregular,2,20889,4,0.3471424223492954,1982,0,alley,28,5,7,NA,Yes,NA
3847.7,November-1974,6481.1,villa,residential,Center,irregular,3,7647,9,0.027189157208912462,1957,1966,alley,15,3,8,NA,Yes,Yes
2940.7,June-1984,3851.2,villa,residential,Outskirts,irregular,1,66292,9,0.11225652646012685,1976,0,highway,0,3,9,NA,Yes, No
18892.8,April-1972,6597.5,flat,residential,Center,rectangle,5,17047,2,0.255607319430074,1965,0,street,0,2,9,NA,No,NA
9936.5,February-1980,6599.1,flat,commercial,Outskirts,rectangle,1,64618,2,0.08083363040713054,1961,1970,highway,99,4,3,NA,No,NA
19423.7,April-1988,7771.8,open land,industrial,Outskirts,rectangle,2,54237,1,0.4313522964055989,1981,0,highway,31,4,3,F,NA,NA
11290.8,May-1980,9554.7,duplex,residential,Border,trapezoid,4,37054,4,0.3090158914938598,1966,1975,highway,92,4,2,NA,No,NA
11965.3,February-1992,8119.7,open land,industrial,Outskirts,trapezoid,4,73110,1,0.009089637769922443,1977,0,highway,65,3,6,F,NA,NA
4640.1,August-2004,8279.5,villa,residential,Border,rectangle,3,35809,10,0.8635906275666265,1992,2001,street,61,3,8,NA,Yes,Yes
11102.3,July-2001,1507.9,open land,commercial,Outskirts,rectangle,3,55945,3,0.03933884214984318,2001,0,highway,26,5,10,F,NA,NA
11231.1,September-1971,5828.7,duplex,residential,Border,trapezoid,4,34006,6,0.6147234879019983,1958,1969,street,35,4,8,NA,No,NA
11532.1,August-2009,11703.1,duplex,residential,Outskirts,trapezoid,2,57865,9,0.20635729897161748,2002,0,highway,56,1,8,NA,Yes,NA
5329.2,March-1995,10854.4,villa,residential,Center,trapezoid,1,23939,6,0.26641466903752564,1985,1993,street,12,1,8,NA,Yes,Yes
5118.7,May-2001,8580.7,villa,residential,Border,trapezoid,5,39990,8,0.5745551096691459,1994,0,street,16,3,7,NA,Yes,Yes
4008.2,November-1991,4935.0,villa,residential,Border,irregular,3,23774,3,0.9120535333146321,1981,1991,street,3,5,4,NA,Yes, No
4170.4,July-1998,5630.4,villa,residential,Outskirts,trapezoid,5,51961,10,0.6360970251089376,1986,1996,highway,29,1,9,NA,Yes, No
10465.2,June-2008,5460.3,duplex,commercial,Outskirts,rectangle,2,70218,6,0.1556048931626478,2005,0,highway,73,3,9,NA,Yes,NA
11880.6,December-1982,9049.9,open land,residential,Border,irregular,5,38611,8,0.37206205960809036,1964,0,street,43,4,10,F,NA,NA
10184.9,May-1971,3956.4,flat,commercial,Center,irregular,4,8241,5,0.2962100336895467,1952,1960,alley,8,5,7,NA,No,NA
10088.2,December-1979,4062.3,flat,commercial,Border,trapezoid,2,39460,2,0.4707130999741427,1978,0,highway,83,3,10,NA,No,NA
11685.8,March-1985,9248.4,open land,commercial,Outskirts,trapezoid,5,75601,5,0.24144767827745284,1975,0,highway,59,2,2,C,NA,NA
4984.8,June-1995,11288.8,villa,residential,Center,rectangle,3,3288,9,0.09862846408552994,1981,1991,street,49,4,4,NA,Yes, No
3967.5,November-2005,6502.9,villa,residential,Border,irregular,2,29784,3,0.8593218293889968,1988,1998,highway,25,3,7,NA,Yes,Yes
11556.8,January-1974,6708.2,open land,commercial,Outskirts,trapezoid,1,68929,7,0.4736122605005594,1967,0,highway,28,3,10,F,NA,NA
11612.6,June-1999,10926.1,duplex,residential,Border,trapezoid,4,34620,8,0.4186998778804307,1997,0,highway,91,3,3,NA,Yes,NA
10318.5,March-1977,11296.1,duplex,commercial,Border,irregular,4,28358,4,0.1683935927016934,1958,1966,highway,45,2,10,NA,No,NA
10866.8,June-1982,6058.8,duplex,residential,Border,trapezoid,3,34289,6,0.5503853062079392,1974,0,highway,78,3,2,NA,No,NA
9811.0,August-1996,3273.8,flat,commercial,Border,rectangle,2,28141,1,0.6464537789496962,1989,0,highway,87,1,2,NA,Yes,NA
3296.7,March-1982,4082.2,villa,residential,Border,rectangle,1,28573,4,0.5282305751455283,1978,0,highway,32,2,10,NA,Yes, No
18769.8,April-1995,9198.6,duplex,commercial,Border,rectangle,4,24464,9,0.27349474170942123,1978,1987,street,84,4,1,NA,Yes,NA
4105.9,July-1984,6455.1,villa,residential,Outskirts,trapezoid,3,60188,9,0.00362505601273988,1971,1981,highway,22,3,3,NA,Yes,Yes
4566.7,January-1994,10832.4,villa,residential,Outskirts,rectangle,2,63229,10,0.6052411165783966,1987,0,highway,0,5,9,NA,Yes, No
3247.7,July-1976,4680.3,villa,residential,Border,rectangle,1,28739,10,0.2842441235703743,1962,1972,street,32,1,8,NA,Yes, No
4092.6,July-1978,5291.4,villa,residential,Center,irregular,3,8071,6,0.8682091918826518,1962,1971,alley,68,5,2,NA,Yes, No
18817.7,April-1990,5081.7,duplex,commercial,Center,rectangle,1,14883,10,0.8271504719176498,1986,0,alley,14,4,7,NA,Yes,NA
4084.6,October-1997,5512.2,villa,residential,Border,trapezoid,3,38466,2,0.7416926749878713,1978,1986,highway,79,1,2,NA,Yes, No
12181.2,May-1987,9835.3,open land,commercial,Border,trapezoid,4,24675,2,0.25075859168644954,1970,0,street,22,5,6,C,NA,NA
5472.9,March-1998,6439.1,villa,residential,Center,trapezoid,5,23902,1,0.8214900552984999,1981,1989,alley,16,5,1,NA,Yes, No
11257.8,August-1972,8857.3,duplex,commercial,Center,trapezoid,1,21625,10,0.40199288296719227,1972,0,alley,81,4,2,NA,No,NA
11064.1,November-2006,5866.0,flat,residential,Center,irregular,2,5245,2,0.8902824902985131,2000,0,alley,42,4,4,NA,No,NA
4491.9,May-2006,8336.1,villa,residential,Border,trapezoid,5,27276,10,0.7343503582446302,1993,2001,highway,40,1,6,NA,Yes, No
3925.9,January-1994,10592.2,villa,residential,Border,irregular,2,27216,7,0.272355660528913,1985,0,highway,38,3,10,NA,Yes,Yes
11416.2,July-2003,1356.3,open land,industrial,Center,irregular,2,5853,2,0.15277576800142523,1994,0,street,53,5,5,F,NA,NA
10868.0,September-2002,8089.5,flat,residential,Border,trapezoid,1,28251,8,0.12941870866621286,1987,1996,highway,19,4,10,NA,No,NA
4732.4,July-2007,8718.0,villa,residential,Outskirts,trapezoid,1,74645,2,0.848055801025541,1990,1998,highway,88,1,9,NA,Yes,Yes
10641.9,August-2004,3020.3,open land,industrial,Outskirts,irregular,2,69782,6,0.8962107316146484,1990,0,highway,27,2,5,C,NA,NA
11389.9,December-1977,9687.8,duplex,residential,Outskirts,trapezoid,5,76705,5,0.11774514418353099,1960,1970,highway,78,4,3,NA,No,NA
11344.4,March-1988,7007.1,duplex,residential,Outskirts,rectangle,5,53050,4,0.9203838837875916,1978,1988,highway,74,5,9,NA,Yes,NA
11593.0,October-1993,8402.1,open land,commercial,Border,trapezoid,2,36028,4,0.06779731456200533,1987,0,highway,41,5,3,C,NA,NA
11759.7,May-2001,6319.4,open land,industrial,Center,irregular,1,10461,7,0.9928579501448096,1984,0,alley,27,2,7,F,NA,NA
10931.8,November-1971,2475.2,flat,residential,Center,trapezoid,2,24926,2,0.7477262854343161,1968,0,alley,84,4,3,NA,No,NA
12127.2,July-1999,9695.9,duplex,commercial,Center,trapezoid,1,15756,9,0.6493921857121848,1985,1993,street,14,5,1,NA,No,NA
10640.6,March-1986,7643.3,flat,commercial,Outskirts,trapezoid,4,62889,5,0.6363582034726508,1985,0,highway,59,1,1,NA,No,NA
18134.7,April-1989,8106.6,duplex,residential,Border,irregular,2,25073,5,0.12237721450709649,1980,0,street,79,2,5,NA,No,NA
9924.5,October-2000,3209.7,duplex,commercial,Border,rectangle,3,32618,5,0.03936487758452034,1988,1999,highway,43,2,6,NA,No,NA
11315.5,January-1981,6721.3,open land,commercial,Outskirts,trapezoid,4,67303,1,0.02208193090984878,1971,0,highway,27,2,8,C,NA,NA
5139.5,July-1986,11289.3,villa,residential,Center,rectangle,3,15937,10,0.7169170247335189,1970,1979,street,69,2,2,NA,Yes,Yes
4360.8,June-1978,6215.9,villa,residential,Border,trapezoid,2,24342,6,0.8594585427165491,1972,0,street,12,1,7,NA,Yes,Yes
10722.6,October-1995,2446.3,open land,residential,Border,irregular,2,36629,1,0.5338095243751989,1990,0,street,38,1,2,C,NA,NA
4177.9,May-2009,6057.9,villa,residential,Center,irregular,1,21332,2,0.5977941467249374,1997,2008,alley,92,3,7,NA,Yes, No
4665.1,September-1988,7554.6,villa,residential,Center,irregular,5,10785,1,0.9865178011020705,1980,0,alley,7,1,3,NA,Yes,Yes
3548.3,June-1985,2810.0,villa,residential,Outskirts,rectangle,1,78520,7,0.7982770600159537,1978,0,highway,55,4,5,NA,Yes, No
4298.3,October-1977,9200.8,villa,residential,Outskirts,rectangle,5,60548,9,0.27492212521317216,1966,1976,highway,80,5,4,NA,Yes,Yes
11643.9,January-1991,11866.2,open land,residential,Outskirts,rectangle,1,64196,6,0.051193001035595986,1974,0,highway,55,3,6,C,NA,NA
19140.9,April-1979,9630.6,duplex,commercial,Center,rectangle,3,5125,1,0.12151809516629564,1961,1970,street,20,3,5,NA,No,NA
4155.5,February-1982,5431.9,villa,residential,Outskirts,rectangle,4,66881,9,0.9760481936625676,1979,0,highway,10,5,10,NA,Yes, No
4726.9,May-1995,3982.7,villa,residential,Center,rectangle,5,18091,8,0.18000113908045767,1988,0,street,27,5,1,NA,Yes,Yes
10521.9,March-1995,3490.6,flat,commercial,Center,rectangle,4,23228,5,0.36641821200735225,1989,0,alley,33,1,7,NA,Yes,NA
12182.6,October-1988,7727.1,open land,commercial,Center,trapezoid,3,14044,8,0.20905573264898925,1985,0,street,11,3,8,C,NA,NA
3225.6,February-1991,2988.0,villa,residential,Outskirts,irregular,4,72569,9,0.17708506996560602,1977,1986,highway,16,4,4,NA,Yes, No
10048.2,February-1977,1048.1,duplex,commercial,Center,irregular,2,15345,2,0.33089254431679704,1969,0,alley,74,5,1,NA,No,NA
10352.6,August-1974,5952.9,flat,commercial,Border,trapezoid,2,23036,1,0.1751885601606572,1955,1965,street,22,1,3,NA,Yes,NA
4202.0,August-2005,4465.2,villa,residential,Border,trapezoid,3,25627,7,0.7267960912118301,1998,0,street,63,1,2,NA,Yes, No
11409.0,October-1976,3197.0,duplex,residential,Center,trapezoid,1,18834,6,0.8389725489011552,1967,0,alley,14,4,8,NA,Yes,NA
10904.7,February-1988,3027.6,flat,residential,Center,rectangle,5,20058,10,0.728063909867683,1984,0,street,53,1,5,NA,Yes,NA
9897.8,February-1986,4262.0,flat,residential,Border,rectangle,1,37184,3,0.37246681517079006,1983,0,highway,24,1,3,NA,No,NA
10583.8,August-1987,7282.8,duplex,residential,Border,irregular,1,33822,5,0.7763439829764603,1972,1982,highway,43,5,3,NA,No,NA
10661.3,July-2002,4853.8,flat,commercial,Border,rectangle,4,39981,1,0.6559865657293491,1994,0,street,31,3,1,NA,No,NA
10710.8,July-2000,1711.4,duplex,residential,Border,trapezoid,2,25965,8,0.4132188304399508,1998,0,street,3,1,2,NA,Yes,NA
11045.0,June-2001,1289.2,open land,industrial,Outskirts,rectangle,2,59979,9,0.5487346619729901,1994,0,highway,76,5,9,F,NA,NA
11066.3,November-1973,4324.3,open land,industrial,Border,trapezoid,1,28826,9,0.0970561434622873,1961,0,highway,64,5,1,F,NA,NA
12347.0,May-1987,10596.3,open land,industrial,Center,trapezoid,2,17950,2,0.22524091512444533,1981,0,alley,29,3,6,C,NA,NA
10984.4,June-1991,2484.3,open land,residential,Border,trapezoid,1,32775,8,0.6063114871926494,1984,0,highway,58,2,1,C,NA,NA
11130.2,September-1972,3446.0,open land,industrial,Outskirts,rectangle,5,62055,7,0.35791555687727206,1972,0,highway,17,4,7,F,NA,NA
12057.6,January-1997,8371.8,flat,residential,Center,trapezoid,5,12104,1,0.021284745474342892,1993,0,street,83,5,1,NA,Yes,NA
12256.6,December-1991,10479.9,open land,industrial,Border,trapezoid,4,31402,1,0.4641574855564332,1984,0,street,71,4,2,C,NA,NA
3231.8,November-1988,7240.5,villa,residential,Outskirts,irregular,2,53278,9,0.40608373513805185,1985,0,highway,54,1,4,NA,Yes, No
4681.5,September-2007,10327.8,villa,residential,Outskirts,rectangle,1,76551,6,0.4482291596381104,1997,2006,highway,28,4,1,NA,Yes,Yes
10463.6,August-2005,5939.1,flat,residential,Border,rectangle,4,29737,10,0.46410575924583175,1991,2002,highway,65,2,4,NA,Yes,NA
9382.0,May-1977,2363.6,flat,commercial,Outskirts,irregular,4,64963,2,0.059985206221731535,1971,0,highway,95,5,4,NA,No,NA
10411.1,December-1987,7184.2,flat,commercial,Outskirts,rectangle,2,53863,9,0.7713065711458249,1976,1984,highway,67,5,10,NA,No,NA
10978.8,August-1981,2275.0,open land,industrial,Center,irregular,4,9719,5,0.5838323571675978,1979,0,alley,80,5,10,C,NA,NA
3920.3,February-1975,8054.4,villa,residential,Outskirts,irregular,2,67716,3,0.94791906502026,1973,0,highway,2,4,7,NA,Yes, No
10401.0,September-1993,1332.6,open land,commercial,Border,rectangle,2,21416,3,0.5581083520998059,1988,0,highway,47,2,4,C,NA,NA
11205.9,August-2006,11652.7,duplex,commercial,Outskirts,rectangle,1,51813,2,0.4577053716828996,1995,2006,highway,15,2,7,NA,Yes,NA
18669.5,April-1971,3943.7,open land,commercial,Border,trapezoid,3,27175,8,0.39411246492856455,1954,0,highway,69,1,4,F,NA,NA
9864.3,February-1980,2317.4,flat,residential,Outskirts,trapezoid,3,73833,9,0.0677614171926485,1964,1972,highway,85,1,2,NA,No,NA
10893.2,December-1994,7098.2,flat,commercial,Center,irregular,2,4253,7,0.9185655158551426,1987,0,street,41,3,9,NA,Yes,NA
9142.2,February-1981,2868.1,flat,commercial,Border,irregular,1,32719,5,0.6452333705153673,1977,0,highway,31,1,3,NA,No,NA
